Movie ID,Movie Title,Year,Director,Duration,Language,Country,Rating,Actor 1,Actor 2,Actor 3,Budget,Gross,Genre,Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Number of Critics,Votes,IMDB Link,IMDB Score,Aspect Ratio,Color
1040,Escobar: Paradise Lost ,2014,Andrea Di Stefano,120,English,France,R,Josh Hutcherson,Brady Corbet,Carlos Bardem,US$17000000.00,US$106869.00,Drama,Drama,,,,,106,13762,http://www.imdb.com/title/tt2515030/?ref_=fn_tt_tt_1,6.6,1.85,Color
1041,Southland Tales ,2006,Richard Kelly,160,English,France,R,Janeane Garofalo,Curtis Armstrong,Chris Andrew Ciulla,US$17000000.00,US$273420.00,Drama,Drama,,,,,173,32671,http://www.imdb.com/title/tt0405336/?ref_=fn_tt_tt_1,5.5,2.35,Color
1042,The Apparition ,2012,Todd Lincoln,83,English,USA,PG-13,Julianna Guill,Rick Gomez,Tim Williams,US$17000000.00,US$4930798.00,Comedy|Drama,Comedy,Drama,,,,145,16268,http://www.imdb.com/title/tt1433822/?ref_=fn_tt_tt_1,4.1,2.35,Color
1043,My Girl ,1991,Howard Zieff,102,English,USA,PG-13,Macaulay Culkin,Jamie Lee Curtis,Griffin Dunne,US$16500000.00,US$59847242.00,Drama|Romance,Drama,Romance,,,,31,55895,http://www.imdb.com/title/tt0102492/?ref_=fn_tt_tt_1,6.8,1.85,Color
1044,Fur: An Imaginary Portrait of Diane Arbus ,2006,Steven Shainberg,122,English,USA,R,Robert Downey Jr.,Ty Burrell,Matt Servitto,US$16800000.00,US$220914.00,Drama,Drama,,,,,105,13239,http://www.imdb.com/title/tt0422295/?ref_=fn_tt_tt_1,6.5,1.85,Color
1045,Wall Street ,1987,Oliver Stone,126,English,USA,R,Hal Holbrook,Tamara Tunie,James Karen,US$15000000.00,US$43848100.00,Comedy|Drama,Comedy,Drama,,,,114,119150,http://www.imdb.com/title/tt0094291/?ref_=fn_tt_tt_1,7.4,1.85,Color
1046,Sense and Sensibility ,1995,Ang Lee,136,English,USA,PG,Alan Rickman,Kate Winslet,Tom Wilkinson,US$16500000.00,US$42700000.00,Drama|Romance,Drama,Romance,,,,69,78392,http://www.imdb.com/title/tt0114388/?ref_=fn_tt_tt_1,7.7,1.85,Color
1047,Becoming Jane ,2007,Julian Jarrold,120,English,UK,PG,Anne Hathaway,Julie Walters,Laurence Fox,US$16500000.00,US$18663911.00,Action|Drama|Thriller,Action,Drama,Thriller,,,150,46204,http://www.imdb.com/title/tt0416508/?ref_=fn_tt_tt_1,7.1,2.35,Color
1049,Sydney White ,2007,Joe Nussbaum,108,English,USA,PG-13,Danny Strong,Matt Long,Samm Levine,US$16500000.00,US$11702090.00,Action|Adventure,Action,Adventure,,,,72,37700,http://www.imdb.com/title/tt0815244/?ref_=fn_tt_tt_1,6.3,2.35,Color
1050,House of Sand and Fog ,2003,Vadim Perelman,126,English,USA,R,Frances Fisher,Kim Dickens,Ron Eldard,US$15000000.00,US$13005485.00,Documentary|Drama,Documentary,Drama,,,,158,56665,http://www.imdb.com/title/tt0315983/?ref_=fn_tt_tt_1,7.6,1.85,Color
1051,Dead Poets Society ,1989,Peter Weir,128,English,USA,PG,Robin Williams,Josh Charles,Kurtwood Smith,US$16400000.00,US$95860116.00,Drama,Drama,,,,,96,277451,http://www.imdb.com/title/tt0097165/?ref_=fn_tt_tt_1,8,1.85,Color
1054,Dumb & Dumber ,1994,Peter Farrelly,113,English,USA,PG-13,Lauren Holly,Mike Starr,Teri Garr,US$16000000.00,US$127175354.00,Drama,Drama,,,,,84,288451,http://www.imdb.com/title/tt0109686/?ref_=fn_tt_tt_1,7.3,1.85,Color
1056,When Harry Met Sally... ,1989,Rob Reiner,89,English,USA,R,Bruno Kirby,Gretchen Palmer,Harley Jane Kozak,US$16000000.00,US$92823600.00,Drama,Drama,,,,,114,149108,http://www.imdb.com/title/tt0098635/?ref_=fn_tt_tt_1,7.6,1.85,Color
1057,The Verdict ,1982,Sidney Lumet,129,English,USA,R,Charlotte Rampling,James Mason,Jack Warden,US$16000000.00,US$54000000.00,Comedy|Musical|Romance,Comedy,Musical,Romance,,,79,26310,http://www.imdb.com/title/tt0084855/?ref_=fn_tt_tt_1,7.8,1.85,Color
1058,Road Trip ,2000,Todd Phillips,94,English,USA,R,Ethan Suplee,Rachel Blanchard,Paulo Costanzo,US$15600000.00,US$68525609.00,Drama,Drama,,,,,103,132963,http://www.imdb.com/title/tt0215129/?ref_=fn_tt_tt_1,6.5,1.85,Color
1059,Varsity Blues ,1999,Brian Robbins,106,English,USA,R,Paul Walker,Ron Lester,Mark Walters,US$16000000.00,US$52885587.00,Drama|Romance,Drama,Romance,,,,67,35312,http://www.imdb.com/title/tt0139699/?ref_=fn_tt_tt_1,6.4,1.85,Color
1060,The Artist ,2011,Michel Hazanavicius,100,English,France,PG-13,Bérénice Bejo,Ed Lauter,Beth Grant,US$15000000.00,US$44667095.00,Comedy|Drama,Comedy,Drama,,,,576,190030,http://www.imdb.com/title/tt1655442/?ref_=fn_tt_tt_1,8,1.33,Black and White
1061,The Unborn ,2009,David S. Goyer,89,English,USA,PG-13,Gary Oldman,Atticus Shaffer,Rachel Brosnahan,US$16000000.00,US$42638165.00,Thriller,Thriller,,,,,178,42182,http://www.imdb.com/title/tt1139668/?ref_=fn_tt_tt_1,4.8,2.35,Color
1064,Moonrise Kingdom ,2012,Wes Anderson,94,English,USA,PG-13,Bruce Willis,Bill Murray,Bob Balaban,US$16000000.00,US$45507053.00,Animation|Children|Comedy|Fantasy|Musical|Romance,Animation,Children,Comedy,Fantasy,Musical,487,237848,http://www.imdb.com/title/tt1748122/?ref_=fn_tt_tt_1,7.8,1.85,Color
1098,The Texas Chainsaw Massacre: The Beginning ,2006,Jonathan Liebesman,83,English,USA,R,Matt Bomer,Jordana Brewster,Lew Temple,US$16000000.00,US$39511038.00,Comedy,Comedy,,,,,196,56269,http://www.imdb.com/title/tt0420294/?ref_=fn_tt_tt_1,5.9,1.85,Color
1105,The Young Messiah ,2016,Cyrus Nowrasteh,111,English,USA,PG-13,Clive Russell,Vincent Walsh,Finn Ireland,US$18500000.00,US$6462576.00,Horror,Horror,,,,,24,1449,http://www.imdb.com/title/tt1002563/?ref_=fn_tt_tt_1,5.4,2.35,Color
1111,The Master of Disguise ,2002,Perry Andelin Blake,80,English,USA,PG,Jennifer Esposito,Kenan Thompson,James Brolin,US$16000000.00,US$40363530.00,Documentary,Documentary,,,,,56,18254,http://www.imdb.com/title/tt0295427/?ref_=fn_tt_tt_1,3.3,1.85,Color
1112,Pan's Labyrinth ,2006,Guillermo del Toro,112,Spanish,Spain,R,Ivana Baquero,Maribel Verdú,Sergi López,US$13500000.00,US$37623143.00,Action|Comedy|Drama,Action,Comedy,Drama,,,406,467234,http://www.imdb.com/title/tt0457430/?ref_=fn_tt_tt_1,8.2,1.85,Color
1113,See Spot Run ,2001,John Whitesell,94,English,USA,PG,Leslie Bibb,Angus T. Jones,Paul Sorvino,US$35000000.00,US$33357476.00,Comedy,Comedy,,,,,51,7392,http://www.imdb.com/title/tt0250720/?ref_=fn_tt_tt_1,5.4,1.85,Color
1114,Baby Boy ,2001,John Singleton,130,English,USA,R,Mo'Nique,Snoop Dogg,Angell Conwell,US$16000000.00,US$28734552.00,Crime|Drama,Crime,Drama,,,,41,9566,http://www.imdb.com/title/tt0255819/?ref_=fn_tt_tt_1,6.4,1.85,Black and White
1117,The Roommate ,2011,Christian E. Christiansen,91,English,USA,PG-13,Leighton Meester,Danneel Ackles,Frances Fisher,US$16000000.00,US$37300107.00,Drama,Drama,,,,,138,29147,http://www.imdb.com/title/tt1265990/?ref_=fn_tt_tt_1,4.8,2.35,Color
1120,Joe Dirt ,2001,Dennie Gordon,91,English,USA,PG-13,Brittany Daniel,Erik Per Sullivan,Fred Ward,US$17700000.00,US$27087695.00,Comedy|Drama,Comedy,Drama,,,,78,41664,http://www.imdb.com/title/tt0245686/?ref_=fn_tt_tt_1,5.9,1.85,Color
1123,Double Impact ,1991,Sheldon Lettich,110,English,USA,R,Bolo Yeung,Alonna Shaw,Kamel Krifa,US$15000000.00,US$30102717.00,Documentary,Documentary,,,,,40,28736,http://www.imdb.com/title/tt0101764/?ref_=fn_tt_tt_1,5.5,1.85,Color
1143,Hot Fuzz ,2007,Edgar Wright,121,English,UK,R,Bill Bailey,Joe Cornish,Billie Whitelaw,US$8000000.00,US$23618786.00,Comedy,Comedy,,,,,285,352695,http://www.imdb.com/title/tt0425112/?ref_=fn_tt_tt_1,7.9,2.35,Color
1147,The Women ,2008,Diane English,114,English,USA,PG-13,Jada Pinkett Smith,Debi Mazar,Debra Messing,US$16500000.00,US$26896744.00,Documentary,Documentary,,,,,124,16582,http://www.imdb.com/title/tt0430770/?ref_=fn_tt_tt_1,4.9,1.85,Color
1167,Vicky Cristina Barcelona ,2008,Woody Allen,96,English,Spain,PG-13,Scarlett Johansson,Kevin Dunn,Christopher Evan Welch,US$15500000.00,US$23213577.00,Comedy,Comedy,,,,,275,198111,http://www.imdb.com/title/tt0497465/?ref_=fn_tt_tt_1,7.2,1.85,Color
1168,Boys and Girls ,2000,Robert Iscove,94,English,USA,PG-13,Alyson Hannigan,Amanda Detmer,Tsianina Joelson,US$16000000.00,US$20627372.00,Action|Adventure|Horror,Action,Adventure,Horror,,,67,13661,http://www.imdb.com/title/tt0204175/?ref_=fn_tt_tt_1,5.3,1.85,Color
1183,White Oleander ,2002,Peter Kosminsky,109,English,USA,PG-13,Patrick Fugit,Cole Hauser,Marc Donato,US$16000000.00,US$16346122.00,Drama|Romance|War,Drama,Romance,War,,,103,25549,http://www.imdb.com/title/tt0283139/?ref_=fn_tt_tt_1,7.2,1.85,Color
1310,Jennifer's Body ,2009,Karyn Kusama,107,English,USA,R,J.K. Simmons,Amy Sedaris,Cynthia Stevenson,US$16000000.00,US$16204793.00,Documentary,Documentary,,,,,300,92712,http://www.imdb.com/title/tt1131734/?ref_=fn_tt_tt_1,5.1,1.85,Color
1311,Drowning Mona ,2000,Nick Gomez,96,English,USA,PG-13,Will Ferrell,Jamie Lee Curtis,Tracey Walter,US$16000000.00,US$15427192.00,Comedy,Comedy,,,,,84,11768,http://www.imdb.com/title/tt0186045/?ref_=fn_tt_tt_1,5.6,1.85,Color
1312,Radio Days ,1987,Woody Allen,88,English,USA,PG,Mike Starr,Don Pardo,Julie Kavner,US$16000000.00,US$14792779.00,Drama,Drama,,,,,64,24256,http://www.imdb.com/title/tt0093818/?ref_=fn_tt_tt_1,7.6,1.85,Color
1317,Remember Me ,2010,Allen Coulter,113,English,USA,PG-13,Robert Pattinson,Lena Olin,Ruby Jerins,US$16000000.00,US$19057024.00,Comedy,Comedy,,,,,158,113963,http://www.imdb.com/title/tt1403981/?ref_=fn_tt_tt_1,7.2,1.85,Color
1324,How to Deal ,2003,Clare Kilner,101,English,USA,PG-13,Dylan Baker,Alexandra Holden,Trent Ford,US$16000000.00,US$14108518.00,Horror,Horror,,,,,46,8215,http://www.imdb.com/title/tt0319524/?ref_=fn_tt_tt_1,5.7,1.85,Color
1351,My Stepmother Is an Alien ,1988,Richard Benjamin,105,English,USA,PG-13,Jon Lovitz,Alyson Hannigan,Tony Jay,US$20000000.00,US$13854000.00,Crime|Drama|Thriller,Crime,Drama,Thriller,,,15,21079,http://www.imdb.com/title/tt0095687/?ref_=fn_tt_tt_1,5.2,1.85,Color
1352,Philadelphia ,1993,Jonathan Demme,125,English,USA,PG-13,Denzel Washington,Tom Hanks,Jason Robards,US$26000000.00,US$77324422.00,Crime|Thriller,Crime,Thriller,,,,68,178731,http://www.imdb.com/title/tt0107818/?ref_=fn_tt_tt_1,7.7,1.85,Color
1353,The Thirteenth Floor ,1999,Josef Rusnak,100,English,Germany,R,Gretchen Mol,Craig Bierko,Brad William Henke,US$16000000.00,US$15500000.00,Comedy|Drama|Romance,Comedy,Drama,Romance,,,111,51996,http://www.imdb.com/title/tt0139809/?ref_=fn_tt_tt_1,7,2.35,Color
1354,The Cookout ,2004,Lance Rivera,97,English,USA,PG-13,Farrah Fawcett,Vincent Pastore,Jenifer Lewis,US$1638234.00,US$11540112.00,Drama|Mystery,Drama,Mystery,,,,21,2385,http://www.imdb.com/title/tt0380277/?ref_=fn_tt_tt_1,3.6,1.85,Color
1356,Duets ,2000,Bruce Paltrow,112,English,USA,R,Lochlyn Munro,Marian Seldes,Huey Lewis,US$15000000.00,US$4734235.00,Action|Adventure|Sci-Fi|Thriller,Action,Adventure,Sci-Fi,Thriller,,65,8217,http://www.imdb.com/title/tt0134630/?ref_=fn_tt_tt_1,6,1.85,Color
1357,Hollywood Ending ,2002,Woody Allen,112,English,USA,PG-13,Woody Allen,Debra Messing,Treat Williams,US$16000000.00,US$4839383.00,Drama|Romance,Drama,Romance,,,,109,21613,http://www.imdb.com/title/tt0278823/?ref_=fn_tt_tt_1,6.6,1.85,Color
1358,Detroit Rock City ,1999,Adam Rifkin,95,English,USA,R,Natasha Lyonne,Lin Shaye,Shannon Tweed,US$15000000.00,US$4193025.00,Drama,Drama,,,,,42,30682,http://www.imdb.com/title/tt0165710/?ref_=fn_tt_tt_1,6.8,2.35,Color
1359,Highlander ,1986,Russell Mulcahy,110,English,UK,R,Christopher Lambert,Jon Polito,Celia Imrie,US$16000000.00,US$5900000.00,Children|Comedy,Children,Comedy,,,,112,98629,http://www.imdb.com/title/tt0091203/?ref_=fn_tt_tt_1,7.2,1.85,Color
1361,Things We Lost in the Fire ,2007,Susanne Bier,118,English,USA,R,Alison Lohman,Omar Benson Miller,Robin Weigert,US$16000000.00,US$2849142.00,Documentary,Documentary,,,,,146,24104,http://www.imdb.com/title/tt0469623/?ref_=fn_tt_tt_1,7.2,2.35,Color
1363,Steel ,1997,Kenneth Johnson,97,English,USA,PG-13,Charles Napier,Annabeth Gish,Hill Harper,US$16000000.00,US$1686429.00,Drama,Drama,,,,,36,8687,http://www.imdb.com/title/tt0120207/?ref_=fn_tt_tt_1,2.8,1.85,Color
1365,The Immigrant ,2013,James Gray,120,English,USA,R,Jeremy Renner,Dagmara Dominczyk,Angela Sarafyan,US$16000000.00,US$1984743.00,Drama,Drama,,,,,230,20616,http://www.imdb.com/title/tt1951181/?ref_=fn_tt_tt_1,6.6,2.35,Color
1366,The White Countess ,2005,James Ivory,135,English,UK,PG-13,Vanessa Redgrave,Natasha Richardson,Lynn Redgrave,US$16000000.00,US$1666262.00,Drama,Drama,,,,,64,5321,http://www.imdb.com/title/tt0384686/?ref_=fn_tt_tt_1,6.7,1.66,Color
1367,Trance ,2013,Danny Boyle,101,English,UK,R,Rosario Dawson,Spencer Wilding,Tuppence Middleton,US$20000000.00,US$2319187.00,Adventure|Children|Comedy,Adventure,Children,Comedy,,,393,92640,http://www.imdb.com/title/tt1924429/?ref_=fn_tt_tt_1,7,2.35,Color
1390,Soul Plane ,2004,Jessy Terrero,92,English,USA,R,Mo'Nique,Snoop Dogg,Tom Arnold,US$16000000.00,US$13922211.00,Comedy,Comedy,,,,,75,18271,http://www.imdb.com/title/tt0367085/?ref_=fn_tt_tt_1,4.4,1.85,Color
1391,Good ,2008,Vicente Amorim,92,English,UK,R,Viggo Mortensen,Jodie Whittaker,Steven Mackintosh,US$15000000.00,US$23091.00,Action|Comedy|Sci-Fi,Action,Comedy,Sci-Fi,,,67,5664,http://www.imdb.com/title/tt0436364/?ref_=fn_tt_tt_1,6.2,2.35,Color
1392,Enter the Void ,2009,Gaspar Noé,161,English,France,Not Rated,Paz de la Huerta,Emily Alyn Lind,Olly Alexander,US$13000000.00,US$336467.00,Comedy|Drama,Comedy,Drama,,,,216,45449,http://www.imdb.com/title/tt1191111/?ref_=fn_tt_tt_1,7.3,2.35,Color
1393,Vamps ,2012,Amy Heckerling,92,English,USA,PG-13,Taylor Negron,Justin Kirk,Ivan Sergei,US$16000000.00,US$2964.00,Drama|Romance,Drama,Romance,,,,54,7444,http://www.imdb.com/title/tt1545106/?ref_=fn_tt_tt_1,5.1,1.78,Color
1397,The Homesman ,2014,Tommy Lee Jones,122,English,USA,R,Barry Corbin,Tim Blake Nelson,Miranda Otto,US$16000000.00,US$2428883.00,Drama,Drama,,,,,208,21370,http://www.imdb.com/title/tt2398231/?ref_=fn_tt_tt_1,6.6,2.35,Color
1398,Juwanna Mann ,2002,Jesse Vaughan,91,English,USA,PG-13,Vivica A. Fox,Jenifer Lewis,Kevin Pollak,US$15600000.00,US$13571817.00,Romance|War,Romance,War,,,,32,5312,http://www.imdb.com/title/tt0247444/?ref_=fn_tt_tt_1,4.5,1.85,Color
1399,Ararat ,2002,Atom Egoyan,115,English,Canada,R,David Alpay,Marie-Josée Croze,Charles Aznavour,US$15529702.00,US$1554566.00,Drama,Drama,,,,,78,8624,http://www.imdb.com/title/tt0273435/?ref_=fn_tt_tt_1,6.6,1.66,Color
1400,Madison ,2001,William Bindley,94,English,USA,PG,Bruce Dern,Jake Lloyd,William Shockley,US$385924.00,US$508867.00,Drama,Drama,,,,,21,1033,http://www.imdb.com/title/tt0206113/?ref_=fn_tt_tt_1,6.5,2.35,Color
1401,Slow Burn ,2005,Wayne Beach,93,English,USA,R,Mekhi Phifer,LL Cool J,Fisher Stevens,US$15500000.00,US$1181197.00,Drama,Drama,,,,,40,3299,http://www.imdb.com/title/tt0376196/?ref_=fn_tt_tt_1,5.9,1.85,Color
1404,Wasabi ,2001,Gérard Krawczyk,94,French,France,R,Carole Bouquet,Ryôko Hirosue,Michel Muller,US$15300000.00,US$81525.00,Crime|Drama,Crime,Drama,,,,40,29392,http://www.imdb.com/title/tt0281364/?ref_=fn_tt_tt_1,6.6,2.35,Color
1405,Slither ,2006,James Gunn,95,English,Canada,R,Dustin Milligan,Gregg Henry,Tania Saulnier,US$15500000.00,US$7774730.00,Adventure|Animation|Comedy|Crime,Adventure,Animation,Comedy,Crime,,251,61912,http://www.imdb.com/title/tt0439815/?ref_=fn_tt_tt_1,6.5,1.85,Color
1407,Beverly Hills Cop ,1984,Martin Brest,105,English,USA,R,Judge Reinhold,Ronny Cox,James Russo,US$14000000.00,US$234760500.00,Comedy|Horror|Mystery|Thriller,Comedy,Horror,Mystery,Thriller,,94,126464,http://www.imdb.com/title/tt0086960/?ref_=fn_tt_tt_1,7.3,1.85,Color
1409,Home Alone ,1990,Chris Columbus,103,English,USA,PG,Macaulay Culkin,Devin Ratray,Catherine O'Hara,US$18000000.00,US$285761243.00,Comedy|Drama|Fantasy|Romance,Comedy,Drama,Fantasy,Romance,,102,311075,http://www.imdb.com/title/tt0099785/?ref_=fn_tt_tt_1,7.5,1.85,Color
1410,3 Men and a Baby,1987,Leonard Nimoy,102,English,USA,PG,Tom Selleck,Ted Danson,Steve Guttenberg,US$11000000.00,US$167780960.00,Comedy|Drama,Comedy,Drama,,,,21,36918,http://www.imdb.com/title/tt0094137/?ref_=fn_tt_tt_1,5.9,1.85,Color
1411,Tootsie ,1982,Sydney Pollack,116,English,USA,PG,Bill Murray,Sydney Pollack,Teri Garr,US$22000000.00,US$177200000.00,Crime|Drama|Romance,Crime,Drama,Romance,,,94,77366,http://www.imdb.com/title/tt0084805/?ref_=fn_tt_tt_1,7.4,2.35,Color
1412,Top Gun ,1986,Tony Scott,110,English,USA,PG,Tom Cruise,Tom Skerritt,Adrian Pasdar,US$15000000.00,US$176781728.00,Drama,Drama,,,,,173,219171,http://www.imdb.com/title/tt0092099/?ref_=fn_tt_tt_1,6.9,1.33,Color
1413,"Crouching Tiger, Hidden Dragon ",2000,Ang Lee,120,Mandarin,Taiwan,PG-13,Chen Chang,Pei-Pei Cheng,Sihung Lung,US$15000000.00,US$128067808.00,Drama,Drama,,,,,287,217740,http://www.imdb.com/title/tt0190332/?ref_=fn_tt_tt_1,7.9,2.35,Color
1414,American Beauty ,1999,Sam Mendes,122,English,USA,R,Kevin Spacey,Peter Gallagher,Ara Celi,US$15000000.00,US$130058047.00,Comedy,Comedy,,,,,176,822500,http://www.imdb.com/title/tt0169547/?ref_=fn_tt_tt_1,8.4,2.35,Color
1416,The King's Speech ,2010,Tom Hooper,118,English,UK,R,Colin Firth,Jennifer Ehle,Derek Jacobi,US$15000000.00,US$138795342.00,Drama|Musical,Drama,Musical,,,,479,503631,http://www.imdb.com/title/tt1504320/?ref_=fn_tt_tt_1,8,1.85,Color
1417,Twins ,1988,Ivan Reitman,107,English,USA,PG,Kelly Preston,Tony Jay,Hugh O'Brian,US$15000000.00,US$111936400.00,Drama,Drama,,,,,27,87538,http://www.imdb.com/title/tt0096320/?ref_=fn_tt_tt_1,6,1.85,Color
1423,The Yellow Handkerchief ,2008,Udayan Prasad,102,English,USA,PG-13,Kristen Stewart,Eddie Redmayne,William Hurt,US$15500000.00,US$317040.00,Drama,Drama,,,,,60,6723,http://www.imdb.com/title/tt0954990/?ref_=fn_tt_tt_1,6.8,2.35,Color
1429,The Color Purple ,1985,Steven Spielberg,154,English,USA,PG-13,Oprah Winfrey,Rae Dawn Chong,Dana Ivey,US$15000000.00,US$94175854.00,Action|Adventure|Comedy|Thriller,Action,Adventure,Comedy,Thriller,,70,60988,http://www.imdb.com/title/tt0088939/?ref_=fn_tt_tt_1,7.8,1.85,Color
1430,The Imitation Game ,2014,Morten Tyldum,114,English,UK,PG-13,Benedict Cumberbatch,Rory Kinnear,Allen Leech,US$14000000.00,US$91121452.00,Comedy|Thriller,Comedy,Thriller,,,,454,467613,http://www.imdb.com/title/tt2084970/?ref_=fn_tt_tt_1,8.1,2.35,Color
1446,Private Benjamin ,1980,Howard Zieff,109,English,USA,R,Eileen Brennan,Albert Brooks,Alan Oppenheimer,US$10000000.00,US$69800000.00,Comedy|Drama,Comedy,Drama,,,,25,18140,http://www.imdb.com/title/tt0081375/?ref_=fn_tt_tt_1,6.1,1.85,Color
1449,Splash ,1984,Ron Howard,111,English,USA,PG,Tom Hanks,Howard Morris,Patrick Cronin,US$8000000.00,US$69800000.00,Comedy,Comedy,,,,,43,54723,http://www.imdb.com/title/tt0088161/?ref_=fn_tt_tt_1,6.2,1.85,Color
1450,Coal Miner's Daughter ,1980,Michael Apted,124,English,USA,PG,Sissy Spacek,Beverly D'Angelo,Levon Helm,US$15241569.00,US$79900000.00,War,War,,,,,46,12974,http://www.imdb.com/title/tt0080549/?ref_=fn_tt_tt_1,7.5,1.85,Color
1462,Diary of a Wimpy Kid ,2010,Thor Freudenthal,94,English,USA,PG,Chloë Grace Moretz,Zachary Gordon,Rachael Harris,US$15000000.00,US$64001297.00,Documentary,Documentary,,,,,111,32002,http://www.imdb.com/title/tt1196141/?ref_=fn_tt_tt_1,6.2,1.85,Color
1475,Mama ,2013,Andrés Muschietti,100,English,Canada,PG-13,Javier Botet,Megan Charpentier,Isabelle Nélisse,US$20000000.00,US$71588220.00,Romance,Romance,,,,,393,134869,http://www.imdb.com/title/tt2023587/?ref_=fn_tt_tt_1,6.2,1.85,Color
1483,National Lampoon's Vacation ,1983,Harold Ramis,98,English,USA,R,Beverly D'Angelo,Randy Quaid,Jane Krakowski,US$15000000.00,US$61400000.00,Drama|Thriller,Drama,Thriller,,,,55,71183,http://www.imdb.com/title/tt0085995/?ref_=fn_tt_tt_1,7.4,1.85,Color
1484,Bad Grandpa ,2013,Jeff Tremaine,102,English,USA,R,Jackson Nicoll,Georgina Cates,Grasie Mercedes,US$15000000.00,US$101978840.00,Comedy|Drama|Mystery|Romance,Comedy,Drama,Mystery,Romance,,157,77724,http://www.imdb.com/title/tt3063516/?ref_=fn_tt_tt_1,6.6,1.85,Color
1486,The Queen ,2006,Stephen Frears,94,English,UK,PG-13,Roger Allam,Sylvia Syms,Alex Jennings,US$9800000.00,US$56437947.00,Drama,Drama,,,,,280,85333,http://www.imdb.com/title/tt0436697/?ref_=fn_tt_tt_1,7.3,1.85,Color
1493,Beetlejuice ,1988,Tim Burton,92,English,USA,PG,Catherine O'Hara,Jeffrey Jones,Glenn Shadix,US$15000000.00,US$73326666.00,Romance,Romance,,,,,109,189413,http://www.imdb.com/title/tt0094721/?ref_=fn_tt_tt_1,7.5,1.85,Color
1516,Why Did I Get Married? ,2007,Tyler Perry,113,English,USA,PG-13,Michael Jai White,Tasha Smith,Lamman Rucker,US$15000000.00,US$55184721.00,Comedy,Comedy,,,,,41,9811,http://www.imdb.com/title/tt0906108/?ref_=fn_tt_tt_1,5.6,1.85,Color
1519,Little Women ,1994,Gillian Armstrong,115,English,USA,PG,Christian Bale,Kirsten Dunst,Eric Stoltz,US$15000000.00,US$50003300.00,Drama,Drama,,,,,27,36624,http://www.imdb.com/title/tt0110367/?ref_=fn_tt_tt_1,7.3,1.85,Color
1531,The Woman in Black ,2012,James Watkins,95,English,UK,PG-13,Daniel Radcliffe,Roger Allam,Jessica Raine,US$17000000.00,US$54322273.00,Drama,Drama,,,,,462,139749,http://www.imdb.com/title/tt1596365/?ref_=fn_tt_tt_1,6.4,2.35,Color
1533,When a Stranger Calls ,2006,Simon West,87,English,USA,PG-13,Madeline Carroll,Tessa Thompson,Brian Geraghty,US$15000000.00,US$47860214.00,Drama,Drama,,,,,152,34711,http://www.imdb.com/title/tt0455857/?ref_=fn_tt_tt_1,5,2.35,Color
1537,Big Fat Liar ,2002,Shawn Levy,88,English,USA,PG,Frankie Muniz,Donald Faison,Lee Majors,US$15000000.00,US$47811275.00,Comedy|Drama|Romance,Comedy,Drama,Romance,,,69,29008,http://www.imdb.com/title/tt0265298/?ref_=fn_tt_tt_1,5.4,1.85,Color
1542,Big Fat Liar ,2002,Shawn Levy,88,English,USA,PG,Frankie Muniz,Donald Faison,Lee Majors,US$15000000.00,US$47811275.00,Comedy|Drama|Romance,Comedy,Drama,Romance,,,69,29008,http://www.imdb.com/title/tt0265298/?ref_=fn_tt_tt_1,5.4,1.85,Color
1545,Wag the Dog ,1997,Barry Levinson,97,English,USA,R,Robert De Niro,Kirsten Dunst,John Michael Higgins,US$15000000.00,US$43022524.00,Drama,Drama,,,,,130,67604,http://www.imdb.com/title/tt0120885/?ref_=fn_tt_tt_1,7.1,1.85,Color
1546,The Lizzie McGuire Movie ,2003,Jim Fall,94,English,USA,PG,Clayton Snyder,Adam Lamberg,Alex Borstein,US$17000000.00,US$42672630.00,Comedy,Comedy,,,,,66,27580,http://www.imdb.com/title/tt0306841/?ref_=fn_tt_tt_1,5.3,2.35,Color
1554,Snitch ,2013,Ric Roman Waugh,112,English,USA,PG-13,Dwayne Johnson,Harold Perrineau,Nadine Velazquez,US$15000000.00,US$42919096.00,Drama|Romance,Drama,Romance,,,,238,64747,http://www.imdb.com/title/tt0882977/?ref_=fn_tt_tt_1,6.5,2.35,Color
